Mod:Item:MetaData, Localized Name
gregtech:ga_cable:6737, 2x UEV超导体线缆
gregtech:ga_cable:7737, 4x UEV超导体线缆
gregtech:ga_cable:8737, 8x UEV超导体线缆
gregtech:ga_cable:9737, 16x UEV超导体线缆
gregtech:ga_cable:738, 1x UEV超导基导线
gregtech:ga_cable:1738, 2x UEV超导基导线
gregtech:ga_cable:2738, 4x UEV超导基导线
gregtech:ga_cable:3738, 8x UEV超导基导线
gregtech:ga_cable:4738, 16x UEV超导基导线
gregtech:ga_cable:5738, 1x UEV超导基线缆
gregtech:ga_cable:6738, 2x UEV超导基线缆
gregtech:ga_cable:7738, 4x UEV超导基线缆
gregtech:ga_cable:8738, 8x UEV超导基线缆
gregtech:ga_cable:9738, 16x UEV超导基线缆
gregtech:ga_cable:739, 1x UHV超导体导线
gregtech:ga_cable:1739, 2x UHV超导体导线
gregtech:ga_cable:2739, 4x UHV超导体导线
gregtech:ga_cable:3739, 8x UHV超导体导线
gregtech:ga_cable:4739, 16x UHV超导体导线
gregtech:ga_cable:5739, 1x UHV超导体线缆
gregtech:ga_cable:6739, 2x UHV超导体线缆
gregtech:ga_cable:7739, 4x UHV超导体线缆
gregtech:ga_cable:8739, 8x UHV超导体线缆
gregtech:ga_cable:9739, 16x UHV超导体线缆
gregtech:ga_cable:740, 1x UHV超导基导线
gregtech:ga_cable:1740, 2x UHV超导基导线
gregtech:ga_cable:2740, 4x UHV超导基导线
gregtech:ga_cable:3740, 8x UHV超导基导线
gregtech:ga_cable:4740, 16x UHV超导基导线
gregtech:ga_cable:5740, 1x UHV超导基线缆
gregtech:ga_cable:6740, 2x UHV超导基线缆
gregtech:ga_cable:7740, 4x UHV超导基线缆
gregtech:ga_cable:8740, 8x UHV超导基线缆
gregtech:ga_cable:9740, 16x UHV超导基线缆
gregtech:ga_cable:726, 1x UIV超导体导线
gregtech:ga_cable:1726, 2x UIV超导体导线
gregtech:ga_cable:2726, 4x UIV超导体导线
gregtech:ga_cable:3726, 8x UIV超导体导线
gregtech:ga_cable:4726, 16x UIV超导体导线
gregtech:ga_cable:5726, 1x UIV超导体线缆
gregtech:ga_cable:6726, 2x UIV超导体线缆
gregtech:ga_cable:7726, 4x UIV超导体线缆
gregtech:ga_cable:8726, 8x UIV超导体线缆
gregtech:ga_cable:9726, 16x UIV超导体线缆
gregtech:ga_cable:727, 1x UIV超导基导线
gregtech:ga_cable:1727, 2x UIV超导基导线
gregtech:ga_cable:2727, 4x UIV超导基导线
gregtech:ga_cable:3727, 8x UIV超导基导线
gregtech:ga_cable:4727, 16x UIV超导基导线
gregtech:ga_cable:5727, 1x UIV超导基线缆
gregtech:ga_cable:6727, 2x UIV超导基线缆
gregtech:ga_cable:7727, 4x UIV超导基线缆
gregtech:ga_cable:8727, 8x UIV超导基线缆
gregtech:ga_cable:9727, 16x UIV超导基线缆
gregtech:ga_cable:724, 1x UMV超导体导线
gregtech:ga_cable:1724, 2x UMV超导体导线
gregtech:ga_cable:2724, 4x UMV超导体导线
gregtech:ga_cable:3724, 8x UMV超导体导线
gregtech:ga_cable:4724, 16x UMV超导体导线
gregtech:ga_cable:5724, 1x UMV超导体线缆
gregtech:ga_cable:6724, 2x UMV超导体线缆
gregtech:ga_cable:7724, 4x UMV超导体线缆
gregtech:ga_cable:8724, 8x UMV超导体线缆
gregtech:ga_cable:9724, 16x UMV超导体线缆
gregtech:ga_cable:725, 1x UMV超导基导线
gregtech:ga_cable:1725, 2x UMV超导基导线
gregtech:ga_cable:2725, 4x UMV超导基导线
gregtech:ga_cable:3725, 8x UMV超导基导线
gregtech:ga_cable:4725, 16x UMV超导基导线
gregtech:ga_cable:5725, 1x UMV超导基线缆
gregtech:ga_cable:6725, 2x UMV超导基线缆
gregtech:ga_cable:7725, 4x UMV超导基线缆
gregtech:ga_cable:8725, 8x UMV超导基线缆
gregtech:ga_cable:9725, 16x UMV超导基线缆
gregtech:ga_cable:722, 1x UXV超导体导线
gregtech:ga_cable:1722, 2x UXV超导体导线
gregtech:ga_cable:2722, 4x UXV超导体导线
gregtech:ga_cable:3722, 8x UXV超导体导线
gregtech:ga_cable:4722, 16x UXV超导体导线
gregtech:ga_cable:5722, 1x UXV超导体线缆
gregtech:ga_cable:6722, 2x UXV超导体线缆
gregtech:ga_cable:7722, 4x UXV超导体线缆
gregtech:ga_cable:8722, 8x UXV超导体线缆
gregtech:ga_cable:9722, 16x UXV超导体线缆
gregtech:ga_cable:723, 1x UXV超导基导线
gregtech:ga_cable:1723, 2x UXV超导基导线
gregtech:ga_cable:2723, 4x UXV超导基导线
gregtech:ga_cable:3723, 8x UXV超导基导线
gregtech:ga_cable:4723, 16x UXV超导基导线
gregtech:ga_cable:5723, 1x UXV超导基线缆
gregtech:ga_cable:6723, 2x UXV超导基线缆
gregtech:ga_cable:7723, 4x UXV超导基线缆
gregtech:ga_cable:8723, 8x UXV超导基线缆
gregtech:ga_cable:9723, 16x UXV超导基线缆
gtadditions:ga_cable:0, 1x光导纤维
gtadditions:ga_cable:1, 2x光导纤维
gtadditions:ga_cable:2, 4x光导纤维
gtadditions:ga_cable:3, 8x光导纤维
gtadditions:ga_cable:4, 16x光导纤维
gtadditions:ga_multiblock_casing:0, 装配线机械方块
gtadditions:ga_multiblock_casing:1, 化学惰性机械方块
gtadditions:ga_multiblock_casing:2, 大型组装机外壳
gtadditions:ga_multiblock_casing:3, 整体框架 I
gtadditions:ga_multiblock_casing:4, 整体框架 II
gtadditions:ga_multiblock_casing:5, 整体框架 III
gtadditions:ga_multiblock_casing:6, 整体框架 IV
gtadditions:ga_multiblock_casing:7, 整体框架 V
gtadditions:ga_multiblock_casing:8, 整体框架 VI
gtadditions:ga_multiblock_casing:9, 整体框架 VII
gtadditions:ga_multiblock_casing:10, 整体框架 VIII
gtadditions:ga_multiblock_casing:11, 整体框架 IX
gtadditions:ga_multiblock_casing:12, 整体框架 XV
gtadditions:ga_multiblock_casing:13, 覆层反应堆外壳
gtadditions:ga_multiblock_casing2:0, 整体框架 X
gtadditions:ga_multiblock_casing2:1, 整体框架 XI
gtadditions:ga_multiblock_casing2:2, 整体框架 XII
gtadditions:ga_multiblock_casing2:3, 整体框架 XIII
gtadditions:ga_multiblock_casing2:4, 整体框架 XIV
gtadditions:ga_multiblock_casing2:5, 恒星热力容器
gtadditions:ga_multiblock_casing2:6, 生物反应器外壳
gtadditions:ga_multiblock_casing2:7, 激光蚀刻机外壳
gtadditions:ga_simple_block:0, 超重元素材料块
gtadditions:ga_simple_block:1, 塔兰金属爆弹
gtadditions:ga_simple_block:2, 超能硅岩爆弹
gtadditions:ga_simple_block:3, 轻子爆弹
gtadditions:ga_simple_block:4, 量子色动力学爆弹
gtadditions:ga_quantum_casing:0, 量子计算机外壳
gtadditions:ga_quantum_casing:1, 量子位发生器外壳
gtadditions:ga_reactor_casing:0, 超能核心 I
gtadditions:ga_reactor_casing:1, 超能核心 II
gtadditions:ga_reactor_casing:2, 超能核心 III
gtadditions:ga_reactor_casing:3, 超能外壳 I
gtadditions:ga_reactor_casing:4, 超能外壳 II
gtadditions:ga_machine_casing:0, UHV机器外壳
gtadditions:ga_machine_casing:1, UEV机器外壳
gtadditions:ga_machine_casing:2, UIV机器外壳
gtadditions:ga_machine_casing:3, UMV机器外壳
gtadditions:ga_machine_casing:4, UXV机器外壳
gtadditions:ga_fusion_casing:0, 聚变机械方块 MK III
gtadditions:ga_fusion_casing:1, 进阶聚变外壳 MK I
gtadditions:ga_fusion_casing:2, 聚变线圈方块 MK II
gtadditions:ga_fusion_casing:3, 聚变线圈方块 MK III
gtadditions:ga_fusion_casing:4, 进阶聚变线圈 MK I
gtadditions:ga_fusion_casing:5, 进阶聚变线圈 MK II
gtadditions:ga_fusion_casing:6, 进阶聚变线圈 MK III
gtadditions:ga_fusion_casing:7, 进阶聚变线圈 MK IV
gtadditions:ga_fusion_casing:8, 进阶聚变线圈 MK V
gtadditions:ga_fusion_casing:9, 进阶聚变覆层基底
gtadditions:ga_fusion_casing:10, 进阶聚变覆层
gtadditions:ga_fusion_casing:11, 进阶增殖覆层
gtadditions:ga_vacuum_casing:0, 进阶聚变真空仓 MK I
gtadditions:ga_vacuum_casing:1, 进阶聚变真空仓 MK II
gtadditions:ga_vacuum_casing:2, 进阶聚变真空仓 MK III
gtadditions:ga_vacuum_casing:3, 进阶聚变真空仓 MK IV
gtadditions:ga_vacuum_casing:4, 进阶聚变真空仓 MK V
gtadditions:ga_heating_coil:0, 进阶热导线圈 MK I
gtadditions:ga_heating_coil:1, 进阶热导线圈 MK II
gtadditions:ga_heating_coil:2, 进阶热导线圈 MK III
gtadditions:ga_heating_coil:3, 进阶热导线圈 MK IV
gtadditions:ga_heating_coil:4, 进阶热导线圈 MK V
gtadditions:ga_divertor_casing:0, 进阶聚变偏滤器 MK I
gtadditions:ga_divertor_casing:1, 进阶聚变偏滤器 MK II
gtadditions:ga_divertor_casing:2, 进阶聚变偏滤器 MK III
gtadditions:ga_divertor_casing:3, 进阶聚变偏滤器 MK IV
gtadditions:ga_divertor_casing:4, 进阶聚变偏滤器 MK V
gtadditions:ga_cryostat_casing:0, 进阶聚变低温恒温仓 MK I
gtadditions:ga_cryostat_casing:1, 进阶聚变低温恒温仓 MK II
gtadditions:ga_cryostat_casing:2, 进阶聚变低温恒温仓 MK III
gtadditions:ga_cryostat_casing:3, 进阶聚变低温恒温仓 MK IV
gtadditions:ga_cryostat_casing:4, 进阶聚变低温恒温仓 MK V
gtadditions:ga_transparent_casing:0, 强化玻璃
gtadditions:ga_transparent_casing:1, 硼硅强化玻璃
gtadditions:ga_transparent_casing:2, 镍强化玻璃
gtadditions:ga_transparent_casing:3, 铬强化玻璃
gtadditions:ga_transparent_casing:4, 钨强化玻璃
gtadditions:ga_transparent_casing:5, 铱强化玻璃
gtadditions:ga_transparent_casing:6, 铱锇合金强化玻璃
gtadditions:ga_cell_casing:0, HV能量单元
gtadditions:ga_cell_casing:1, EV能量单元
gtadditions:ga_cell_casing:2, IV能量单元
gtadditions:ga_cell_casing:3, LuV能量单元
gtadditions:ga_cell_casing:4, ZPM能量单元
gtadditions:ga_cell_casing:5, UV能量单元
gtadditions:ga_cell_casing:6, UHV能量单元
gtadditions:ga_cell_casing:7, UEV能量单元
gtadditions:ga_cell_casing:8, UIV能量单元
gtadditions:ga_cell_casing:9, UMV能量单元
gtadditions:ga_cell_casing:10, UXV能量单元
gtadditions:ga_cell_casing:11, MAX能量单元
gtadditions:ga_conveyor_casing:0, 传送带方块(LV)
gtadditions:ga_conveyor_casing:1, 传送带方块(MV)
gtadditions:ga_conveyor_casing:2, 传送带方块(HV)
gtadditions:ga_conveyor_casing:3, 传送带方块(EV)
gtadditions:ga_conveyor_casing:4, 传送带方块(IV)
gtadditions:ga_conveyor_casing:5, 传送带方块(LuV)
gtadditions:ga_conveyor_casing:6, 传送带方块(ZPM)
gtadditions:ga_conveyor_casing:7, 传送带方块(UV)
gtadditions:ga_conveyor_casing:8, 传送带方块(UHV)
gtadditions:ga_conveyor_casing:9, 传送带方块(UEV)
gtadditions:ga_conveyor_casing:10, 传送带方块(UIV)
gtadditions:ga_conveyor_casing:11, 传送带方块(UMV)
gtadditions:ga_conveyor_casing:12, 传送带方块(UXV)
gtadditions:ga_conveyor_casing:13, 传送带方块(MAX)
gtadditions:ga_field_gen_casing:0, 力场发生器方块(LV)
gtadditions:ga_field_gen_casing:1, 力场发生器方块(MV)
gtadditions:ga_field_gen_casing:2, 力场发生器方块(HV)
gtadditions:ga_field_gen_casing:3, 力场发生器方块(EV)
gtadditions:ga_field_gen_casing:4, 力场发生器方块(IV)
gtadditions:ga_field_gen_casing:5, 力场发生器方块(LuV)
gtadditions:ga_field_gen_casing:6, 力场发生器方块(ZPM)
gtadditions:ga_field_gen_casing:7, 力场发生器方块(UV)
gtadditions:ga_field_gen_casing:8, 力场发生器方块(UHV)
gtadditions:ga_field_gen_casing:9, 力场发生器方块(UEV)
gtadditions:ga_field_gen_casing:10, 力场发生器方块(UIV)
gtadditions:ga_field_gen_casing:11, 力场发生器方块(UMV)
gtadditions:ga_field_gen_casing:12, 力场发生器方块(UXV)
gtadditions:ga_field_gen_casing:13, 力场发生器方块(MAX)
gtadditions:ga_motor_casing:0, 电动马达方块(LV)
gtadditions:ga_motor_casing:1, 电动马达方块(MV)
gtadditions:ga_motor_casing:2, 电动马达方块(HV)
gtadditions:ga_motor_casing:3, 电动马达方块(EV)
gtadditions:ga_motor_casing:4, 电动马达方块(IV)
gtadditions:ga_motor_casing:5, 电动马达方块(LuV)
gtadditions:ga_motor_casing:6, 电动马达方块(ZPM)
gtadditions:ga_motor_casing:7, 电动马达方块(UV)
gtadditions:ga_motor_casing:8, 电动马达方块(UHV)
gtadditions:ga_motor_casing:9, 电动马达方块(UEV)
gtadditions:ga_motor_casing:10, 电动马达方块(UIV)
gtadditions:ga_motor_casing:11, 电动马达方块(UMV)
gtadditions:ga_motor_casing:12, 电动马达方块(UXV)
gtadditions:ga_motor_casing:13, 电动马达方块(MAX)
gtadditions:ga_piston_casing:0, 电力活塞方块(LV)
gtadditions:ga_piston_casing:1, 电力活塞方块(MV)
gtadditions:ga_piston_casing:2, 电力活塞方块(HV)
gtadditions:ga_piston_casing:3, 电力活塞方块(EV)
gtadditions:ga_piston_casing:4, 电力活塞方块(IV)
gtadditions:ga_piston_casing:5, 电力活塞方块(LuV)
gtadditions:ga_piston_casing:6, 电力活塞方块(ZPM)
gtadditions:ga_piston_casing:7, 电力活塞方块(UV)
gtadditions:ga_piston_casing:8, 电力活塞方块(UHV)
gtadditions:ga_piston_casing:9, 电力活塞方块(UEV)
gtadditions:ga_piston_casing:10, 电力活塞方块(UIV)
gtadditions:ga_piston_casing:11, 电力活塞方块(UMV)
gtadditions:ga_piston_casing:12, 电力活塞方块(UXV)
gtadditions:ga_piston_casing:13, 电力活塞方块(MAX)
gtadditions:ga_pump_casing:0, 电动泵方块(LV)
gtadditions:ga_pump_casing:1, 电动泵方块(MV)
gtadditions:ga_pump_casing:2, 电动泵方块(HV)
gtadditions:ga_pump_casing:3, 电动泵方块(EV)
gtadditions:ga_pump_casing:4, 电动泵方块(IV)
gtadditions:ga_pump_casing:5, 电动泵方块(LuV)
gtadditions:ga_pump_casing:6, 电动泵方块(ZPM)
gtadditions:ga_pump_casing:7, 电动泵方块(UV)
gtadditions:ga_pump_casing:8, 电动泵方块(UHV)
gtadditions:ga_pump_casing:9, 电动泵方块(UEV)
gtadditions:ga_pump_casing:10, 电动泵方块(UIV)
gtadditions:ga_pump_casing:11, 电动泵方块(UMV)
gtadditions:ga_pump_casing:12, 电动泵方块(UXV)
gtadditions:ga_pump_casing:13, 电动泵方块(MAX)
gtadditions:ga_robot_arm_casing:0, 机械臂方块(LV)
gtadditions:ga_robot_arm_casing:1, 机械臂方块(MV)
gtadditions:ga_robot_arm_casing:2, 机械臂方块(HV)
gtadditions:ga_robot_arm_casing:3, 机械臂方块(EV)
gtadditions:ga_robot_arm_casing:4, 机械臂方块(IV)
gtadditions:ga_robot_arm_casing:5, 机械臂方块(LuV)
gtadditions:ga_robot_arm_casing:6, 机械臂方块(ZPM)
gtadditions:ga_robot_arm_casing:7, 机械臂方块(UV)
gtadditions:ga_robot_arm_casing:8, 机械臂方块(UHV)
gtadditions:ga_robot_arm_casing:9, 机械臂方块(UEV)
gtadditions:ga_robot_arm_casing:10, 机械臂方块(UIV)
gtadditions:ga_robot_arm_casing:11, 机械臂方块(UMV)
gtadditions:ga_robot_arm_casing:12, 机械臂方块(UXV)
gtadditions:ga_robot_arm_casing:13, 机械臂方块(MAX)
gtadditions:ga_sensor_casing:0, 传感器方块(LV)
gtadditions:ga_sensor_casing:1, 传感器方块(MV)
gtadditions:ga_sensor_casing:2, 传感器方块(HV)
gtadditions:ga_sensor_casing:3, 传感器方块(EV)
gtadditions:ga_sensor_casing:4, 传感器方块(IV)
gtadditions:ga_sensor_casing:5, 传感器方块(LuV)
gtadditions:ga_sensor_casing:6, 传感器方块(ZPM)
gtadditions:ga_sensor_casing:7, 传感器方块(UV)
gtadditions:ga_sensor_casing:8, 传感器方块(UHV)
gtadditions:ga_sensor_casing:9, 传感器方块(UEV)
gtadditions:ga_sensor_casing:10, 传感器方块(UIV)
gtadditions:ga_sensor_casing:11, 传感器方块(UMV)
gtadditions:ga_sensor_casing:12, 传感器方块(UXV)
gtadditions:ga_sensor_casing:13, 传感器方块(MAX)
gtadditions:ga_emitter_casing:0, 发射器方块(LV)
gtadditions:ga_emitter_casing:1, 发射器方块(MV)
gtadditions:ga_emitter_casing:2, 发射器方块(HV)
gtadditions:ga_emitter_casing:3, 发射器方块(EV)
gtadditions:ga_emitter_casing:4, 发射器方块(IV)
gtadditions:ga_emitter_casing:5, 发射器方块(LuV)
gtadditions:ga_emitter_casing:6, 发射器方块(ZPM)
gtadditions:ga_emitter_casing:7, 发射器方块(UV)
gtadditions:ga_emitter_casing:8, 发射器方块(UHV)
gtadditions:ga_emitter_casing:9, 发射器方块(UEV)
gtadditions:ga_emitter_casing:10, 发射器方块(UIV)
gtadditions:ga_emitter_casing:11, 发射器方块(UMV)
gtadditions:ga_emitter_casing:12, 发射器方块(UXV)
gtadditions:ga_emitter_casing:13, 发射器方块(MAX)
gregtech:metal_casing_potin:0, 粗青铜合金金属外壳
gregtech:metal_casing_lead:0, 铅金属外壳
gregtech:metal_casing_invar:0, 殷钢金属外壳
gregtech:metal_casing_red_steel:0, 红钢金属外壳
gregtech:metal_casing_inconel_a:0, 镍铬基合金-625金属外壳
gregtech:metal_casing_plutonium_radioactive:0, 钚金属外壳
gregtech:metal_casing_maraging_steel_a:0, 马氏体时效钢-250金属外壳
gregtech:metal_casing_black_steel:0, 黑钢金属外壳
gregtech:metal_casing_incoloy813:0, 耐热铬铁合金-813金属外壳
gregtech:metal_casing_hastelloy_n:0, 哈斯特洛依合金-N金属外壳
gregtech:metal_casing_hsss:0, 高速钢-S金属外壳
gregtech:metal_casing_gold:0, 金金属外壳
gregtech:metal_casing_eglin_steel:0, 埃格林钢金属外壳
gregtech:metal_casing_americium:0, 镅金属外壳
gregtech:metal_casing_iron:0, 铁金属外壳
gregtech:metal_casing_bronze:0, 青铜金属外壳
gregtech:metal_casing_californium:0, 锎金属外壳
gregtech:metal_casing_grisium:0, 灰钛合金金属外壳
gregtech:metal_casing_steel:0, 钢金属外壳
gregtech:metal_casing_hg_alloy:0, HG-1223金属外壳
gregtech:metal_casing_tungsten_steel:0, 钨钢金属外壳
gregtech:metal_casing_curium:0, 锔金属外壳
gregtech:metal_casing_zirconium_carbide:0, 碳化锆金属外壳
gregtech:metal_casing_uranium_radioactive:0, 铀金属外壳
gregtech:metal_casing_neptunium:0, 镎金属外壳
gregtech:metal_casing_tritanium:0, 三钛合金金属外壳
gregtech:metal_casing_babbitt_alloy:0, 巴氏合金金属外壳
gregtech:metal_casing_enriched_naquadah_alloy:0, 富集硅岩合金金属外壳
gregtech:metal_casing_mendelevium:0, 钔金属外壳
gregtech:metal_casing_tumbaga:0, 铜金合金金属外壳
gregtech:metal_casing_stellite:0, 铬钴锰钛合金金属外壳
gregtech:metal_casing_thorium:0, 钍金属外壳
gregtech:metal_casing_hastelloy_x78:0, 哈斯特洛依合金-X78金属外壳
gregtech:metal_casing_quantum:0, 量子合金金属外壳
gregtech:metal_casing_berkelium:0, 锫金属外壳
gregtech:metal_casing_hssg:0, 高速钢-G金属外壳
gregtech:metal_casing_staballoy:0, 贫铀合金金属外壳
gregtech:metal_casing_talonite:0, 铬钴磷酸盐合金金属外壳
gregtech:metal_casing_aluminium:0, 铝金属外壳
gregtech:metal_casing_hastelloy_k243:0, 哈斯特洛依合金-K243金属外壳
gregtech:metal_casing_einsteinium:0, 锿金属外壳
gregtech:metal_casing_stainless_steel:0, 不锈钢金属外壳
gregtech:metal_casing_nitinol_a:0, 镍钛诺60金属外壳
gregtech:metal_casing_fermium:0, 镄金属外壳
gregtech:metal_casing_protactinium:0, 镤金属外壳
gregtech:metal_casing_incoloy_ma:0, 耐热铬铁合金-MA956金属外壳
gregtech:metal_casing_naquadria:0, 超能硅岩金属外壳
gregtech:metal_casing_titanium:0, 钛金属外壳
gtadditions:comb:0, 褐煤蜂巢
gtadditions:comb:1, 煤蜂巢
gtadditions:comb:2, 粘性树脂蜂巢
gtadditions:comb:3, 石油蜂巢
gtadditions:comb:4, 石蜂巢
gtadditions:comb:5, 赛特斯蜂巢
gtadditions:comb:6, 红石蜂巢
gtadditions:comb:7, 青金石蜂巢
gtadditions:comb:8, 红宝石蜂巢
gtadditions:comb:9, 蓝宝石蜂巢
gtadditions:comb:10, 钻石蜂巢
gtadditions:comb:11, 橄榄石蜂巢
gtadditions:comb:12, 绿宝石蜂巢
gtadditions:comb:13, 碎石蜂巢
gtadditions:comb:14, 铜蜂巢
gtadditions:comb:15, 锡蜂巢
gtadditions:comb:16, 铅蜂巢
gtadditions:comb:17, 铁蜂巢
gtadditions:comb:18, 钢粉蜂巢
gtadditions:comb:19, 镍分蜂巢
gtadditions:comb:20, 锌蜂巢
gtadditions:comb:21, 银蜂巢
gtadditions:comb:22, 金蜂巢
gtadditions:comb:23, 铝土蜂巢
